name,styleUrl,styleHash,description,lon,lat
Structure--Transonic Dynamics Tunnel,#icon-503-7CCFA9,42131318,"Building 648. 16-Foot Transonic Dynamics Tunnel (TDT), originally 19-Foot Pressure Tunnel.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--transonic%20dynamics%20tu%2E%2E%2E<br> <br>History and Additional Images from NASA Site:<br>http://crgis.ndc.nasa.gov/historic/16-Foot_Transonic_Dynamics_Tunnel",-76.34213,37.083577
Structure--Trusty House,#icon-503-7CCFA9,42131318,"76 W. County St. Constructed in 1897.<br><br>Department of Historic Resources Survey:<br>http://www.dhr.virginia.gov/registers/Cities/Hampton/114-0108_Trusty,William_H.,House_1979_Final_Nomination.pdf<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--trusty%20house",-76.324528,37.021749
Structure--Unidentified001,#icon-503-FFDD5E,542a2b8,Museum Collections <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unidentified001,-76.379067,37.054989
Structure--Unidentified002,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unidentified002,-76.378375,37.0401957
Structure--Unidentified003,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unidentified003,-76.371878,37.056175
Structure--Unidentified004,#icon-503-DB4436,-12a4d528,"Unidentified School. Possibly ""Bloxom School"".<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unidentified004",-76.299834,37.058148
Structure--Unidentified005,#icon-503-FFDD5E,542a2b8,"Probably Buckroe ""Colored"" School.",-76.301964,37.044979
Structure--Union School,#icon-503-DB4436,-12a4d528,Also called Union St. School. Constructed c.1920 and replaced an earlier Union School on the site after it became overcrowded. Began as a junior high school and transitioned to high school under principal Y.H. Thomas. One of the Rosenwald Schools. (Rosenwald School Profile: http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9NDgxMA==&school_historic_name=union&school_state=VA&button=Search&o=0)<br> Population moved to George P. Phenix school when it opened in 1931.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--union%20school,-76.349734,37.029139
Structure--Unitary and Continuous-Flow Hypersonic Tunnels,#icon-503-7CCFA9,42131318,"Facility 1251. Includes Unitary Plan 4x4 Foot Supersonic Tunnel (or Unitary Tunnel, completed in 1955, ceased use in 2009), Mach 10 Tunnel (or Continuous-Flow Hypersonic Tunnel, completed in 1957), and Mach 6 Tunnel (or Hypersonic Flow Apparatus, completed in 1959, relocated in 1973).<br><br>Click to View Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unitary%20and%20continuou%2E%2E%2E<br><br>History and Additional Images from NASA Site:<br>http://crgis.ndc.nasa.gov/historic/Unitary_and_Continuous-Flow_Hypersonic_Tunnels",-76.387151,37.094465
Structure--V.F.W. Hall,#icon-503-7CCFA9,42131318,,-76.320609,37.017006
Structure--VDOT Administration Office,#icon-503-7CCFA9,42131318,Administration for Hampton Roads Bridge Tunnel. Was also site of former toll plaza.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--vdot%20administration%20o%2E%2E%2E,-76.323194,37.012825
Structure--Veterans Hospital,#icon-503-7CCFA9,42131318,Constructed in 1937.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--veterans%20hospital,-76.332858,37.014787
Structure--Victoria Ave. #265,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20ave.%20%23265,-76.352164,37.019843
Structure--Victoria Ave. #266,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20ave.%20%23266,-76.352377,37.020184
Structure--Victoria Ave. #268,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20ave.%20%23268,-76.352516,37.020188
Structure--Victoria Blvd. #4200,#icon-503-7CCFA9,42131318,Hollingsworth American.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234200,-76.352297,37.019685
Structure--Victoria Blvd. #4400,#icon-503-7CCFA9,42131318,Constructed c.1870.  Formerly 175 Victoria Avenue.,-76.349507,37.019743
Structure--Victoria Blvd. #4401,#icon-503-7CCFA9,42131318,Formerly 176 Victoria Ave. Home and office of Dr. Harry D. Howe.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234401,-76.349537,37.020198
Structure--Victoria Blvd. #4403,#icon-503-7CCFA9,42131318,Formerly 168 Victoria Ave. Home of Frank W. Darling before construction of Cedar Hall.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234403,-76.349212,37.020191
Structure--Victoria Blvd. #4601,#icon-503-7CCFA9,42131318,Formerly 80 Victoria Ave. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234601,-76.346662,37.020158
Structure--Victoria Blvd. #4605,#icon-503-7CCFA9,42131318,Formerly 72 Victoria Ave. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234605,-76.346239,37.020155
Structure--Victoria Blvd. #4607,#icon-503-7CCFA9,42131318,Formerly 64 Victoria Ave. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234607,-76.345941,37.020149
Structure--Victoria Blvd. #4609,#icon-503-7CCFA9,42131318,Formerly 58 Victoria Ave.  <br><br>Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234609),-76.345742,37.020145
Structure--Victoria Blvd. #4611,#icon-503-7CCFA9,42131318,Formerly 52 Victoria Ave. Judd Monroe's house. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%234611,-76.34549300000002,37.020135
Structure--Villa Margaret,#icon-503-FFDD5E,542a2b8,"Constructed in 1855 for Captain Washington I. Newton, who was stationed at nearby Fort Monroe. Purchased and used as a summer home by President John Tyler and his second wife Julia. During the Civil War, the house was used as a barracks and as a school for freedmen. Mrs. Tyler sold the property in 1874, and it was torn down in 1911 (it is believed that building material was salvaged and used for construction of the Dixie Hospital on the site).<br><br>Photograph taken by George Stacy during the Civil War:<br>http://www.loc.gov/pictures/item/2009631322<br><br>Library of Virginia Resources: <br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200372<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--villa%20margaret",-76.33865100000001,37.022702
Structure--Virginia Hall,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--virginia%20hall,-76.340381,37.020533
Structure--W.County St. #20,#icon-503-DB4436,-12a4d528,Spratley Rogers Motor Co. Filling Station<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.county%20st.%20%2320,-76.322129,37.02016
Structure--W.County St. #58,#icon-503-DB4436,-12a4d528,"(Note: adjacent structure now numbered #58.)Tennessee's Place (Sinclair Oil), 1920s.<br><br>Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.county%20st.%20%2358)",-76.323629,37.021225
Structure--W.H. Robinson Crab Packing,#icon-503-DB4436,-12a4d528,,-76.343745,37.023021
Structure--W.Kelly Ave. #53 ,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.kelly%20ave.%20%2353,-76.317753,37.023453
Structure--W.Lincoln St. #14,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.lincoln%20st.%20%2314,-76.34545600000001,37.027972000000005
Structure--W.Pembroke Ave. #320,#icon-503-7CCFA9,42131318,Hop's Place<br>Formerly Royals Motor Service<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.pembroke%20ave.%20%23320,-76.353519,37.029568
Structure--W.Queen St. #2,#icon-503-DB4436,-12a4d528,Constructed in 1885.  First National Bank of Hampton.  Woodward's Drug Store<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%232,-76.34438,37.025824
Structure--W.Queen St. #4,#icon-503-DB4436,-12a4d528,L.G. Smith's Drug Store<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%234,-76.34446100000001,37.025822
Structure--W.Queen St. #9,#icon-503-DB4436,-12a4d528,,-76.344506,37.025605
Structure--W.Queen St. #10,#icon-503-DB4436,-12a4d528,Kanter's Clothing Store<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2310,-76.344551,37.025816
Structure--W.Queen St. #11,#icon-503-DB4436,-12a4d528,,-76.344603,37.025597
Structure--W.Queen St. #12-#14(1),#icon-503-DB4436,-12a4d528,Replaced by current structure (c.1938).<br>J. F. Rowe Variety Store 1884-1930s.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2312-14%281%29,-76.344748,37.025801
Structure--W.Queen St. #12-#14(2),#icon-503-7CCFA9,42131318,"Constructed c.1938 and extensively renovated in 1984. Current address is 10-14 W. Queens Way. In 1960, the F.W. Woolworth Co.'s store in this structure was the site of the first lunch counter sit-in in Virginia.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2312-14%282%29",-76.344704,37.02580300000001
Structure--W.Queen St. #13,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2313,-76.344662,37.02559
Structure--W.Queen St. #15-#17,#icon-503-DB4436,-12a4d528,Kaufman's Dept. Store<br>W.E. Lawson<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2315-17,-76.344769,37.025591
Structure--W.Queen St. #16(1),#icon-503-DB4436,-12a4d528,"Likely constructed and demolished at same time as adjacent/attached structure (Rowe Variety Store, 1885-1930s).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2316%281%29",-76.34483,37.025793
Structure--W.Queen St. #16(2),#icon-503-7CCFA9,42131318,Constructed c.1938.<br>T.A. Cooke Wholesale Dry Goods.<br> <br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2316%282%29,-76.344812,37.025796
Structure--W.Queen St. #18,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2318,-76.344901,37.025787
Structure--W.Queen St. #19,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2319,-76.344903,37.025582
Structure--W.Queen St. #20,#icon-503-DB4436,-12a4d528,,-76.34496,37.025779
Structure--W.Queen St. #21,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2321,-76.34498,37.025574
Structure--W.Queen St. #22,#icon-503-DB4436,-12a4d528,,-76.345021,37.025776
Structure--W.Queen St. #24,#icon-503-DB4436,-12a4d528,,-76.345087,37.025769
Structure--W.Queen St. #25-#29,#icon-503-DB4436,-12a4d528,Current address 27 W. Queens Way.<br>Formerly Knights of Pythias Lodge.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2325-%2329,-76.345109,37.025554
Structure--W.Queen St. #26-#28,#icon-503-7CCFA9,42131318,Current address is 26-28 W. Queens Way.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2326-28,-76.345192,37.02575800000001
Structure--W.Queen St. #31,#icon-503-DB4436,-12a4d528,,-76.345257,37.025542
Structure--W.Queen St. #32,#icon-503-7CCFA9,42131318,Current address is 30 W. Queens Way.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2332,-76.345274,37.025748
Structure--W.Queen St. #33-#35,#icon-503-7CCFA9,42131318,Current address is 33 W. Queens Way.,-76.345357,37.025524
Structure--W.Queen St. #34,#icon-503-7CCFA9,42131318,Current address is 34 W. Queens Way.<br>Ransone Bros.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2334,-76.345331,37.025744
Structure--W.Queen St. #36,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2336,-76.345384,37.025738
Structure--W.Queen St. #39-#45,#icon-503-7CCFA9,42131318,Current address is 47 W. Queens Way. Constructed in 1953.<br>Formerly W.T. Grant Co.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2339-%2345,-76.345539,37.025518
Structure--W.Queen St. #42,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2342,-76.345555,37.02571700000001
Structure--W.Queen St. #44,#icon-503-DB4436,-12a4d528,Rountree Furniture Co.<br>A.W. Sinclair Hardware Store<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2344,-76.34562200000002,37.025712
Structure--W.Queen St. #46,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2346,-76.345692,37.025709
Structure--W.Queen St. #47-49,#icon-503-7CCFA9,42131318,Constructed c.1900. Current address is 49 W. Queens Way. Also known as Lake Building.<br>Cheyne's Studio<br>Furniture store<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2347-49,-76.345713,37.02551
Structure--W.Queen St. #51,#icon-503-DB4436,-12a4d528,L. Born Paint Manufacturer<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2351,-76.345817,37.025509
Structure--W.Queen St. #55(1),#icon-503-DB4436,-12a4d528,Wooden/frame structure pre-dating the brick Brittingham Furniture building at 55 W. Queen St.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2355%281%29,-76.345888,37.025502
Structure--W.Queen St. #55(2),#icon-503-DB4436,-12a4d528,Constructed around the late 1920s to replace the earlier Brittingham Furniture store after its destruction by fire.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2355%282%29,-76.345992,37.025495
Structure--W.Queen St. #56,#icon-503-DB4436,-12a4d528,Quality Bakers<br> <br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2356,-76.345896,37.02567500000001
Structure--W.Queen St. #58-60,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2358-60,-76.345982,37.02567
Structure--W.Queen St. #59-63,#icon-503-DB4436,-12a4d528,Destroyed by fire at original Brittingham Furniture store around 1925. Footprint replaced by/overlapped that of the later Brittingham Furniture store at 55 W.Queen.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2359-63,-76.346072,37.025495
Structure--W.Queen St. #62,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2362,-76.346085,37.025666
Structure--W.Queen St. #65,#icon-503-DB4436,-12a4d528,"Replaced by Gulf Oil (sometime in 1920s or 1930s?), Drugstore.",-76.346231,37.025495
Structure--W.Queen St. #66-68,#icon-503-DB4436,-12a4d528,Williams-Murray Pharmacy<br>Hub Hotel & Restaurant<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2366-68,-76.346196,37.025664
Structure--W.Queen St. #70,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%2370,-76.346273,37.025661
Structure--W.Queen St. #101,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23101,-76.346553,37.025454
Structure--W.Queen St. #111,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23111,-76.346671,37.02545
Structure--W.Queen St. #115,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23115,-76.346813,37.025452
Structure--W.Queen St. #118-122,#icon-503-7CCFA9,42131318,Hoffman House<br><br>Currently 120 West Queens Way.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23118-122,-76.347095,37.025712
Structure--W.Queen St. #124,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23124,-76.347198,37.025687
Structure--W.Queen St. #125,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23125,-76.347119,37.025445
Structure--W.Queen St. #128,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23128,-76.347289,37.025687
Structure--W.Queen St. #130-132,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23130-132,-76.347368,37.025693
Structure--W.Queen St. #131,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23131,-76.347409,37.025435
Structure--W.Queen St. #132,#icon-503-F4EB37,517b1b18,"Probable location of Tennis & Topping: Wood, Coal, Feed<br>Queen Street Supply Company.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23132",-76.34740300000001,37.025666
Structure--W.Queen St. #139,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23139,-76.347642,37.02543
Structure--W.Queen St. #140-144,#icon-503-DB4436,-12a4d528,Harvey's Pool Room & Confectionery<br>Savoy Hotel<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23140-144,-76.347658,37.025679
Structure--W.Queen St. #145-153,#icon-503-DB4436,-12a4d528,Demolished c.1910<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23145-153,-76.347859,37.025439
Structure--W.Queen St. #150-154,#icon-503-DB4436,-12a4d528,\Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23150-154,-76.347901,37.025698
Structure--W.Queen St. #159-161,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23159-161,-76.348154,37.025465
Structure--W.Queen St. #165-173,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23165-173,-76.348422,37.025482
Structure--W.Queen St. #175-177,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23175-177,-76.348664,37.025495
Structure--W.Queen St. #174,#icon-503-DB4436,-12a4d528,"Parker's Pharmacy, also called Langley Pharmacy. A warehouse in the back was often used as a concert venue hosting artists such as Ella Fitzgerald, the Royal Hamptonians, and others.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23174",-76.348536,37.025705
Structure--W.Queen St. #181,#icon-503-DB4436,-12a4d528,Constructed c.1908<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23181,-76.348779,37.025512
Structure--W.Queen St. #183,#icon-503-DB4436,-12a4d528,Demolished c.1908,-76.348943,37.025518
Structure--W.Queen St. #183-187,#icon-503-DB4436,-12a4d528,Constructed c.1910<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23183-187,-76.349053,37.025531
Structure--W.Queen St. #186,#icon-503-DB4436,-12a4d528,Galilean Fisherman's Consolidated Bank and Printing Office.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23186,-76.348793,37.025765
Structure--W.Queen St. #188A,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23188a,-76.349216,37.025771
Structure--W.Queen St. #188B,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23188b,-76.348897,37.02573
Structure--W.Queen St. #189,#icon-503-DB4436,-12a4d528,Hampton Steam Laundry<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23189,-76.349246,37.025535
Structure--W.Queen St. #199,#icon-503-DB4436,-12a4d528,Hampton Service Station (Sinclair Oil)<br>Quinn's Esso Service Station<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23199,-76.349511,37.025542
Structure--W.Queen St. #202,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23202,-76.349926,37.025894
Structure--W.Queen St. #206-208,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23206-208,-76.350059,37.025899
Structure--W.Queen St. #220,#icon-503-DB4436,-12a4d528,Dr. Nathaniel Williams' home and office.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--w.queen%20st.%20%23220,-76.350724,37.025850000000005
