X,Y,Available,Address,AddressZip,Name,BrownField,ContactURL,Phase,Voltage,EnvAuditI,EnvAuditII,FIPS,HubZone,ModifiedBy,OfficePark,OwnerName,OwnerPhone,OwnerEmail,SalePrice,Sale,Waterway,Wetlands,LAMBERT_X,LAMBERT_Y,OFFICIAL,TYPE,HYPERLINK,ACCURACY,Latitude,Longitude,TownFips,contact,Floor_Type,Lease_Type,recent_use,Roof_Type,Town,HeatedManu,OBJECTID,PropertyID,Proprty_ID_Text,PROPERTY_NO,GlobalID,AvailableDate,ClientID,ClientRecordID,ClientTimestamp,AddressStreet,AddressCity,AddressState,PropertyName,ContactID,ContactBrokerID,DEQStatusLetter,ElectricAmperageID,ResearchPark,ElectricProviderID,ElectricPhaseID,ElectricRedundant,ElectricSecondaryProviderID,ElectricVoltageID,FeaturedLocation,ForeignTradeZone,HighwayAccessName,HighwayArteryDistance,HighwayArteryName,HighwayInterchangeName,HighwayInterDistance,HighwayInterName,IndustrialPark,ModifiedDate,NaturalGasDistance,NaturalGasProviderID,NaturalGasOnSite,NaturalGasLineSize,NaturalGasPressure,NaturalGasPropaneEquipped,NatureOfContamination,NewMarketTaxCreditZone,PropertyType,PubliclyOwned,PublicTransportationName,RailroadDistance,RailroadID,RailroadSecondID,RailroadSiding,RailAccess,RemediationPlan,SewerAvailableCapacityToProp,SewerLineSize,SewerOnSiteTreatmentPlant,SewerProviderDistance,SewerProviderID,SewerTreatmentPlantTotalCap,SewerOnSite,SepticCapacity,SepticSystem,ShowOnVAScan,SubmittedBy,SubmittedDate,TechnologyZone,TelecommDigital,TelecommFiber,TelecommFiberOpticLine,TelecommISDN,TelecommOther,TelecommRedundantRoute,TelecommWirelessBroadband,TelecommBroadbandLevel,TownCommunityID,VAEnterpriseZone,WaterAvailableCapacityToProp,WaterProviderDistance,WaterProviderID,WaterLineSize,WaterOnSiteTreatmentPlant,WaterTankCapacity,WaterTreatmentPlantTotalCap,WaterwayChannelDepth,WaterwayName,WellCapacity,WithinCorporateLimits,ZoningConform,ZoningRestrictions,ZoningClassification,ZoningRestrictionsText,brokercontact,LocalityName,GasProvider,WaterProvider,TelecommProvider,SewerProvider,electricprovider,secondaryelectricprovider,Amps,AirportCommDistance,AirportCommercial,AirportGenDistance,AirportGeneral,RailProviderName,SecondaryRailProviderName,Sprinkler_Type,VirtualVARegionID,ConstructionType,HeatedWarehouse,SpaceTotalAvailable,CeilingHeightCenter,industrialceilingheight,officeceilingheight,LargestContParcel,AcreageTotal,imageURL,thumbnailURL
-77.347256987033134,37.504703307459089,1,5701-5758 Charles City Circle,23231,Byrd Center I,0,,,,0,0,51087,0,RBostic,0,"Medalist Properties, LLC",,,,0,0,0,190299.399837,169216.000141,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=236667,3,37.504696,-77.347255,,"McLaren, Gary",Concrete,Triple Net          ,Flex Space,Built-Up,,,2495,236667,236667,60166B,{706DE173-BF73-4479-97DF-4DD7C9DC79E4},vacant,{A5752242-D353-4ABF-90A7-2F689B609F2E},HEN00112,,5701-5758 Charles City Circle,Henrico,VA,Byrd Center I,5619,6281,0,,0,53,,0,,,0,0,Charles City Circle,0,Laburnum Avenue,,1,I-64,1,2014-09-10T08:52:03.000Z,0,6,1,,,0,,0,Flex,0,,,,,0,0,0,,0,0,0,247,,1,,0,1,Rita Bostic,,0,0,1,,0,,0,0,,,0,,0,260,0,0,,,,,,0,1,0,"M-1, Light Industrial",,"Barnhill, Kenneth",Henrico,City of Richmond,Henrico County,Cavalier Telephone Company,Henrico County,Dominion Virginia Power,,,1,Richmond International Airport,1,Richmond International Airport,,,,15,Masonry,,4890,16,16,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=117101,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=117101
-77.348917470729802,37.507976360521845,1,5625-5741 S Laburnum Ave.,23231,Byrd Center Business Park,0,,,,0,0,51087,0,RBostic,0,"Adler Group, Inc.",,,,0,0,0,190144.200095,169575.700079,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238322,3,37.507969,-77.348915,,"McLaren, Gary",Concrete,,Light Manufacturing,Built-Up,,,2497,238322,238322,61406B,{F5ECD569-0AA0-4019-8C72-DA12498F3535},,{A5752242-D353-4ABF-90A7-2F689B609F2E},HEN00054,,5625-5741 S Laburnum Ave.,Richmond,VA,Byrd Center Business Park,5619,6281,0,,0,53,,0,,,0,0,Laburnum Ave.,0,Laburnum Avenue,,2,I-64,1,2014-06-11T15:55:22.000Z,0,6,1,,,0,,0,Industrial,0,,,,,0,0,0,,0,0,0,247,,1,,0,1,Michelle Mende,,0,0,1,,0,,0,0,,,0,,0,260,0,0,,,,,,0,0,0,"M-1, Light Industrial",,"Barnhill, Kenneth",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,1,Richmond International Airport,1,Richmond International Airport,,,Wet,15,Masonry,,8896,16,14,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=113764,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=113764
-77.480975482411679,37.582909165225566,1,2251 Dabney Road,23230,Dabney Center II,0,,,,0,0,51087,0,RBostic,0,Brandywine,,,,0,0,0,178291.499909,177625.999873,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238357,3,37.582902,-77.480973,,"McLaren, Gary",Concrete,Triple Net          ,Flex Space,,,,2500,238357,238357,61414B,{66C3CB61-2449-40E5-B5C8-E8B95B852F1B},Now,{A5752242-D353-4ABF-90A7-2F689B609F2E},HEN00101,,2251 Dabney Road,Richmond,VA,Dabney Center II,5619,3951,0,,0,53,,0,,,0,0,Dabney Road,1,Broad Street,,1,I-64,1,2015-02-18T13:02:57.000Z,0,6,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,247,,1,,0,0,Rita Bostic,,0,0,1,,0,,0,0,,,0,,0,260,,0,,,,,,0,0,0,M-2,,"Miller, Rick",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,10,Richmond International Airport,10,Richmond International Airport,,,,15,Brick,,12600,18,15,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123491,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123491
-77.571164206301788,37.667572099035013,1,4800 Cox Road,23060,4800 Cox Road,0,http://www.grpva.com/New_pages/ps_grpcontact.html,,,0,0,51087,0,RBostic,1,Arsalan Gonzini,,,5000000,1,0,0,170132.700062,186849.100075,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=239551,3,37.667565,-77.571162,,"McLaren, Gary",Concrete,Full Service,Office,,,,2505,239551,239551,61031O,{42C82A4A-95DC-4CD2-B748-0BCA511015DE},,{A5752242-D353-4ABF-90A7-2F689B609F2E},HEN00625,2005-04-29T14:23:22.000Z,4800 Cox Road,Glen Allen,VA,4800 Cox Road,5619,2736,0,,0,53,,0,,,0,0,Cox Road,0,Nuckols Road,295 & Nuckols Road,1,I-295,0,2015-02-05T09:59:11.000Z,0,6,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,247,,1,,0,1,Greater Richmond Partnership,2005-07-14T09:31:11.000Z,0,0,0,,0,,0,0,,,0,,0,260,,0,,,,,,0,1,0,O-3,,"Douglas, Mark",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,23,Richmond International Airport,12,Hanover County Municipal Airport,,,,15,Masonry,,63900,,,0,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122941,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122941
-77.451462341181241,37.470445226855844,1,2904 Transport Street,23234,Castlewood Industrial Park VII,0,http://www.grpva.com/New_pages/ps_grpcontact.html,,,0,0,51760,0,Json1,0,Bells Road Properties LLC,,,,1,0,0,181173.50005,165206.200047,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238206,3,37.470438,-77.45146,,"Son, Joshua",Concrete,Double Net,Warehouse/Distribution,Built-Up,,,2510,238206,238206,60845B,{7E2F6A3D-8838-4077-99D8-350EBC27AC81},,{A5752242-D353-4ABF-90A7-2F689B609F2E},RIC01091,2004-07-07T13:31:55.000Z,2904 Transport Street,Richmond,VA,Castlewood Industrial Park VII,4828,2751,0,,0,53,,0,,,0,0,Transport Street,0,Bells road,Bells Road,1,I-95,0,2014-12-08T08:40:17.000Z,0,6,1,,,0,,1,Industrial,0,,,,,0,0,0,,0,0,0,228,,1,,0,1,Greater Richmond Partnership,2004-11-02T09:20:40.000Z,0,0,0,,0,,0,0,,,1,,0,252,0,0,,,,,,0,0,0,"M-1, Limited Industrial",,"Crenshaw, Hatcher",Richmond City,City of Richmond,City of Richmond,Verizon,City of Richmond,Dominion Virginia Power,,,10,Richmond International Airport,8,Chesterfield County Airport,,,Wet,15,Masonry,,132000,22,20,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=121007,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=121007
-78.906706772439847,38.388714382150816,1,778 Interstate View Drive,22801,Black Stripe Warehouse,0,,3,120/208,0,0,51165,0,JHarvey1,0,"Shen Valley, LLC",,,6400000,1,0,0,51821.899895,265268.899975,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237542,1,38.388707,-78.906704,,"Harvey (GONE), Jenny",Concrete,Yearly              ,Food Processing/Cold Storage,Metal,,,2514,237542,237542,20398B,{B12E5026-026C-4F94-B09C-623AB5AABC45},,,,,778 Interstate View Drive,Harrisonburg,VA,Black Stripe Warehouse,3701,3447,0,3,0,50,3,0,,68,0,0,Interstate View Drive,1,U.S. Route 11,Harrisonburg South (Exit 243),1.5,I-81,1,2013-12-26T08:48:22.000Z,0,5,1,4,40-50,0,,0,Industrial,0,,,,,0,0,0,,8,0,0,440,,1,,0,1,John Loftus,,0,0,0,,0,,0,0,,,0,,0,291,8,0,,,,,,0,1,0,"M-1, Industrial",,"Cunningham, Terry",Rockingham,Columbia Gas of Virginia,Rockingham County,nTelos,Rockingham County,Shenandoah Valley Electric Cooperative,,200,10,Shenandoah Valley Regional Airport,10,Shenandoah Valley Regional Airport,,,Wet & Dry,6,Tilt-up Masonry,Gas,5000,33,30,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=107164,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=107164
-81.055420873086135,36.961079296183364,1,Nye Road and Peppers Ferry Road,24382,Spraker Site,0,,3,34.5 KV,0,0,51197,0,Ksimmons1,0,Spraker Estate (Mike Spraker),540-616-9310,,,0,0,0,-138516.399848,107838.700082,1,S,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=233142,3,36.961072,-81.055417,51488,"Simmons (GONE), Kimber",,,,,Wytheville,,2515,233142,233142,10112S,{6851CF86-825C-4357-B90C-37E8217D6F63},,,,,Nye Road and Peppers Ferry Road,Wytheville,VA,Spraker Site,357,,0,,0,36,3,0,,99,0,0,Nye Road,2,U.S. Route 11,Exit 73 or Exit 41,0.3,I-77,0,2013-12-03T16:50:37.000Z,0,10,1,4,60,0,,0,Site,0,,,,,0,0,0,,12,0,0,333,,1,,0,1,Michelle Mende,,0,1,0,5280,1,3 POPs in Wytheville,0,0,,,1,,0,388,12,0,,,,,,1,0,0,M-1/B-2/A-1,,,Wythe,Atmos Energy,Town of Wytheville,CenturyLink,Town of Wytheville,American Electric Power,,,75,Roanoke-Blacksburg Regional Airport,14,Mountain Empire Airport,,,,3,,,,,,,20,123,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=106530,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=106530
-76.895896964666605,36.695957426341941,1,1603 Carrsville Hwy,23851,Franklin Industrial Air Park,0,,3,,1,0,51093,0,ksutphin@isleofwightus.net,0,City of Franklin,757-516-7709,ajarratt@franklinsouthamptonva.com,970500,0,0,1,232714.600119,80525.300146,1,S,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=233862,1,36.69595,-76.895895,,"Ring, Amy",,,,,,,2517,233862,233862,50060S,{EC925CD3-52F2-4A24-A3F3-38CF3FC2B15B},,,,,1603 Carrsville Hwy,Franklin,VA,Franklin Industrial Air Park,5253,,0,,0,39,3,0,,,0,0,"US 58 Business, US 258",4,US 58 Bypass,,31,I-664,1,2014-10-21T16:05:48.000Z,2000,5,0,4,Medium,0,,0,Site,1,,,-1,-1,0,0,0,,8,0,0,219,,1,,0,1,Michelle Mende,,0,1,1,3000,1,,0,0,,,0,,0,239,8,0,,,,,,0,1,0,LI - Limited Industrial,,,Isle of Wight,Columbia Gas of Virginia,City of Franklin,Verizon,City of Franklin,City of Franklin,,,48,Norfolk International Airport,0,Franklin Municipal Airport,,,,23,,,,,,,64.700000,65,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118060,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118060
-79.953764941882739,37.35990655031209,1,Friendship Lane and Plantation Road,24019,New Century Industrial Park,0,,3,34.5 KV,1,0,51161,0,MMende,0,New Century Development Co. LLC,,,1645007,0,0,0,-40194.099992,151032.799994,1,S,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235204,3,37.359899,-79.953762,,"Hull, John",,,,,,,2518,235204,235204,20300S,{535E7393-31BE-4B75-B422-AC2127F7C5BE},,,,,Friendship Lane and Plantation Road,Roanoke,VA,New Century Industrial Park,3729,,0,,0,36,3,0,,99,0,1,Friendship Lane,0.1,Plantation Road/ Rt. 115,Plantation Road/Exit 146,0.1,I-81,1,2014-11-13T11:46:07.000Z,0,7,1,4,40,0,,0,Site,0,,,,,0,0,0,,8,0,0,263,,1,,0,1,Joseph Zielinski,2005-08-24T00:00:00.000Z,0,1,1,,1,,0,0,,,0,,0,289,6,0,,,,,,0,1,0,Light Industrial,,,Roanoke,Roanoke Gas Company,Western Virginia Water Authority,Verizon,Western Virginia Water Authority,American Electric Power,,,6,Roanoke-Blacksburg Regional Airport,6,Roanoke-Blacksburg Regional Airport,,,,5,,,,,,,4.270000,8.780000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119118,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119118
-77.496288035391288,38.805586760086975,1,6957-6997 Gateway Ct.,20109,Gateway Square Building A,0,,,,0,0,51153,0,MMende,0,Presgrave Gateway LLC,,,,0,0,0,173985.399896,313298.700163,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238335,1,38.805997,-77.496463,,"Gahres, James",Concrete,Triple Net          ,Warehouse,,,,2521,238335,238335,40300B,{3BEC414D-1FAE-43D4-BE3A-0CF0F9477010},,,88270,,6957-6997 Gateway Ct.,Manassas,VA,Gateway Square Building A,5200,,0,,0,45,,0,,,0,0,Balls Ford Rd.,1,Sudley Rd. Route 234,Exit 47,1,I-66,0,2014-10-28T15:09:02.000Z,0,12,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,258,,1,,0,1,Michelle Mende,,0,0,1,,0,,0,0,,,0,,0,286,,0,,,,,,0,1,0,"M-2, Light Industrial",,"Miller, Art",Prince William,Washington Gas Company,Prince William County Service Authority,Verizon,Prince William County Service Authority,Northern Virginia Electric Cooperative,,,12,Washington Dulles International Airport,5,Manassas Regional Airport,,,,8,"Masonry, Metal & Glass",,10000,18,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118301,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118301
-76.47998083693038,37.186839588903815,1,700 Old York Hampton Highway,23692,York River Virtual Shell Building,0,,,,1,0,51199,0,MMende,0,Dominion Virginia Power,,,0,1,0,1,268092.900145,136103.500031,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238334,3,37.186832,-76.479979,,"Noel, James",Concrete,,None,,,Gas,2522,238334,238334,50894B,{3258F6F7-1DE1-42C0-8916-1EDC374CE26A},,,,,700 Old York Hampton Highway,Yorktown,VA,York River Virtual Shell Building,359,,0,,0,53,,0,,,0,0,Old York Hampton Highway,3,George Washington Memorial Highway,250,5,I-64,1,2014-11-25T12:05:04.000Z,0,11,1,,,0,,0,Industrial,0,,,2,,0,1,0,,,0,0,244,,1,,0,1,John Loftus,,0,1,1,,1,,0,0,,,0,,0,283,,0,,,,,,0,0,0,General Industrial,,,York,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Newport News-Williamsburg International Airport,10,Newport News-Williamsburg International Airport,CSX Transportation,,,23,Tilt-up Masonry,Gas,161890,26,24,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120287,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120287
-79.95829711295319,37.260658031491232,1,802 Kerns Avenue,24015,802 Kerns Avenue,0,,3,,0,0,51770,0,john@roanoke.org,0,Branch Management,540-774-1208,,,1,0,0,-40650.099875,140021.099958,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235515,3,37.260651,-79.958294,,"Hull, John",Concrete,Triple Net          ,Manufacturing,Rubber Membrane,,Gas,2524,235515,235515,20053B,{B1DE511D-6083-4250-9177-C226CD7E1528},,,,,802 Kerns Avenue,Roanoke,VA,802 Kerns Avenue,6112,,0,,0,36,3,0,,,0,1,Kerns Avenue,2,US 220,,2,I-581,0,2014-11-19T14:18:25.000Z,0,7,1,1,25-30 psi,0,,0,Industrial,0,,,,,0,0,0,,4,0,0,263,,1,,0,1,Ann Blair Miller,,0,0,1,,0,,0,0,,,1,,0,289,8,0,,,,,,1,1,0,I-1,,,Roanoke City,Roanoke Gas Company,Western Virginia Water Authority,Verizon,Western Virginia Water Authority,American Electric Power,,,7,Roanoke-Blacksburg Regional Airport,7,Roanoke-Blacksburg Regional Airport,,,Wet,5,Masonry & Metal,Gas,30000,20,14,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119739,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119739
-78.195739822981409,37.988680348442578,1,US Route 15/Zion Crossroads,22942,Morgan Site,0,,3,,0,0,51109,1,awade@louisa.org,0,David Morgan,,,,0,0,0,114544.500038,221516.599873,1,S,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235203,1,37.988673,-78.195737,,"Wade, Andy",,,,,,,2526,235203,235203,61152S,{57BBE6DD-865B-440F-8C3D-5497B0D76DE4},,,,,US Route 15/Zion Crossroads,Gordonsville,VA,Morgan Site,5804,,0,,0,38,3,0,,,0,0,US Route 15,15,US Route 29,Zion Crossroads,0.5,I-64,0,2014-08-08T16:21:10.000Z,0,25,0,,,0,,1,Site,0,,,,,0,0,0,,8,0,100,254,,0,,0,1,Donna Stevens,,0,1,0,,1,,0,1,,,0,,100,279,12,0,,,,,,0,0,0,A-2,,,Louisa,Not Available,Louisa County Water Authority,Verizon,Louisa Regional Wastewater Treatment Facility,Central Virginia Electric Cooperative,,,25,Charlottesville-Albemarle Airport,20,Lunenburg County Airport,,,,10,,,,,,,173,173.210000,,
-77.299265615998451,37.624256092981192,1,8149 Walnut Grove Road,23111,8149 Walnut Grove Road-Verizon North,0,,,,0,0,51085,0,MMende,0,"TARP Investors, LLC",,,,0,0,0,194225.49983,182578.799849,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=239570,3,37.624249,-77.299263,,"Deusebio, Susan",Concrete,Triple Net          ,Office,,,,2529,239570,239570,61033O,{D30CC8B3-FADC-4C23-98DE-6CE1B6EDA9ED},,,HAN01971,,8149 Walnut Grove Road,Mechanicsville,VA,8149 Walnut Grove Road-Verizon North,193,6583,0,,0,53,,0,,,0,0,Walnut Grove Road,0.1,U.S. Route 360,U.S. Route 360 East/Tappahannock,4,I-295,0,2014-11-14T09:33:39.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,245,,1,,0,1,Susan Deusebio,2006-01-01T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,273,,0,,,,,,0,0,0,B-3,,"Gentil, Stevens",Hanover,Virginia Natural Gas,Hanover County,Verizon,Hanover County,Dominion Virginia Power,,,8.1,Richmond International Airport,9,Hanover County Municipal Airport,,,,15,Masonry & Metal,,29376,,,10,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119342,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119342
-77.49541307014367,37.617723358540346,1,3021 Vernon Road,23228,3021 Vernon Road,0,,3,,0,0,51087,0,RBostic,0,Mullins Properties,,,2700000,0,0,0,176933.099957,181460.69988,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237959,3,37.617716,-77.495411,,"McLaren, Gary",Concrete,Full Service,Warehouse,Built-Up,,,2530,237959,237959,61079B,{E6E163C0-586F-4E99-A75C-24BFA3A69889},Now,{A5752242-D353-4ABF-90A7-2F689B609F2E},HEN00573,,3021 Vernon Road,Richmond,VA,3021 Vernon Road,5619,5316,0,,0,53,3,0,,,0,0,Vernon Road,0.5,Staples Mill Road,Staples Mill Road (Exit 185),3,I-64,0,2015-01-27T07:36:01.000Z,0,6,1,2,,0,,0,Industrial,0,,,2,,1,1,0,,8,0,0,247,,1,,0,1,Michelle Mende,,0,0,0,,0,,0,0,,,1,,0,260,12,0,,,,,,0,0,0,"M-1, Light Industrial",,"White, Scott",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,15,Richmond International Airport,15,Richmond International Airport,CSX Transportation,,Wet,15,Masonry,,15636,28,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122305,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122305
-77.440767511149843,37.69453180493317,1,10966 Richardson Road,23005,10966 Richardson Road,0,,,,0,0,51085,0,sdeusebio,0,S. Richardson,,,,0,0,0,181565.900046,190087.899939,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=239571,2,37.694524,-77.440765,,"Deusebio, Susan",Concrete,Triple Net          ,Flex Space,,,,2531,239571,239571,61034O,{1C8D234A-1A82-4FFC-A2FE-C42250AC44AA},,,,,10966 Richardson Road,Ashland,VA,10966 Richardson Road,193,2920,0,,0,53,,0,,,0,0,Richardson Road,2,U.S. Route 1,,1.5,I-95,1,2014-12-09T10:20:15.000Z,0,11,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,245,,1,,0,0,Michelle Mende,2006-01-01T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,273,,0,,,,,,0,1,0,M-3,,,Hanover,Virginia Natural Gas,Hanover County,Verizon,Hanover County,Dominion Virginia Power,,,15,Richmond International Airport,0.5,Hanover County Municipal Airport,,,,15,Brick,,1200,12,12,12,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=121051,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=121051
-76.393524700679961,37.087104443406425,1,3200 Magruder Boulevard,23666,3200 Magruder Blvd - Retail ,0,,3,220,0,0,51650,0,bbailey1,0,Private,,,,0,0,0,276136.400169,125295.699878,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238104,3,37.087097,-76.393523,,"Sledge, Leonard",Concrete,,Industrial Service,,,,2538,238104,238104,50852B,{2B7ADC27-9BF7-4268-918F-C64D99BC95EF},,,1277,,3200 Magruder Boulevard,Hampton,VA,3200 Magruder Blvd - Retail ,4642,4642,0,,1,53,3,0,,82,0,0,"Magruder Boulevard, Route 134",0.1,"Magruder Boulevard, Route 134",,1,I-64,0,2014-11-20T16:11:06.000Z,0,11,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,244,,1,,0,0,Tessa Masters,,1,0,1,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,"M-1, Light Industrial",,"Baldwin, Clark",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,20,Norfolk International Airport,10,Newport News-Williamsburg International Airport,,,,23,Masonry,,59108,12,12,,,,,
-76.394256083145251,37.08718813434615,1,3200 Magruder Boulevard,23666,3200 Magruder Blvd - For Sale ,0,,,,0,0,51650,0,bbailey1,0,Private,,,,1,0,0,276071.099986,125302.800157,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238347,3,37.087181,-76.394254,,"Sledge, Leonard",Concrete,,warehouse & office,,,,2539,238347,238347,50895B,{4C244650-7C23-4AC6-A7EA-DA73FB89D88C},Immediate,,1275,,3200 Magruder Boulevard,Hampton,VA,3200 Magruder Blvd - For Sale ,4642,4642,0,,1,53,,0,,,0,0,Magruder Boulevard,0.1,Magruder Boulevard,,0.5,I-64,0,2015-04-23T16:46:03.000Z,0,11,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,244,,1,,0,1,Tessa Masters,,1,0,1,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,"M-1, Light Industrial",,"Baldwin, Clark",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Newport News-Williamsburg International Airport,10,Newport News-Williamsburg International Airport,,,,23,Masonry & Metal,,59108,12,12,,,,,
-77.514448891130485,38.799147157253444,1,10611 Balls Ford Rd,20109,Generals Ridge at Linden Bldg. 1,0,,,,0,0,51153,0,MMende,0,Chalmers Property Company,703-273-3010,,,0,0,0,172440.300061,312504.099899,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=239563,2,38.799139,-77.514446,,"Schoonmaker (GONE), Martha",Concrete,Full Service,Office,,,,2544,239563,239563,40102O,{1FE0D1D1-247C-4BAF-B145-297BF04BFCEF},vacant,,,,10611 Balls Ford Rd,Manassas,VA,Generals Ridge at Linden Bldg. 1,5200,,0,,0,45,,0,,,0,0,Coppermine Drive,0.5,Rt. 234 Sudley Rd.,Exit 47,0.5,I-66,0,2013-11-05T15:51:45.000Z,0,12,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,258,,1,,0,1,William Vaughan,2005-08-18T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,286,,0,,,,,,0,0,0,"B-1, Business",,,Prince William,Washington Gas Company,Prince William County Service Authority,Verizon,Prince William County Service Authority,Northern Virginia Electric Cooperative,,,15,Washington Dulles International Airport,4,Manassas Regional Airport,,,,8,Brick & Glass,,9496,,,12,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=105307,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=105307
